mechanism, data size, buffer/package size, rep num, Transfer time,
pipe,2097152,65536,10,908,
pipe,2621440,4,1,203710,
pipe,2621440,4,2,191921,
pipe,2621440,4,3,191170,
pipe,2621440,4,4,154397,
pipe,2621440,4,5,128201,
pipe,2621440,4,6,161640,
pipe,2621440,4,7,121304,
pipe,2621440,4,8,177410,
pipe,2621440,4,9,105064,
pipe,2621440,4,10,196885,
pipe,2621440,16,1,43872,
pipe,2621440,16,2,28087,
pipe,2621440,16,3,34598,
pipe,2621440,16,4,29414,
pipe,2621440,16,5,44686,
pipe,2621440,16,6,41193,
pipe,2621440,16,7,38327,
pipe,2621440,16,8,34786,
pipe,2621440,16,9,33783,
pipe,2621440,16,10,37340,
pipe,2621440,64,1,11114,
pipe,2621440,64,2,8359,
pipe,2621440,64,3,10410,
pipe,2621440,64,4,8620,
pipe,2621440,64,5,9120,
pipe,2621440,64,6,7712,
pipe,2621440,64,7,8944,
pipe,2621440,64,8,8628,
pipe,2621440,64,9,8462,
pipe,2621440,64,10,8100,
pipe,2621440,256,1,2614,
pipe,2621440,256,2,2826,
pipe,2621440,256,3,3250,
pipe,2621440,256,4,2841,
pipe,2621440,256,5,3201,
pipe,2621440,256,6,3173,
pipe,2621440,256,7,2616,
pipe,2621440,256,8,2809,
pipe,2621440,256,9,3231,
pipe,2621440,256,10,3212,
pipe,2621440,1024,1,1945,
pipe,2621440,1024,2,1870,
pipe,2621440,1024,3,2172,
pipe,2621440,1024,4,1366,
pipe,2621440,1024,5,2311,
pipe,2621440,1024,6,1987,
pipe,2621440,1024,7,1832,
pipe,2621440,1024,8,1801,
pipe,2621440,1024,9,1918,
pipe,2621440,1024,10,2283,
pipe,2621440,4096,1,1212,
pipe,2621440,4096,2,1172,
pipe,2621440,4096,3,1065,
pipe,2621440,4096,4,1038,
pipe,2621440,4096,5,1176,
pipe,2621440,4096,6,1113,
pipe,2621440,4096,7,1132,
pipe,2621440,4096,8,1146,
pipe,2621440,4096,9,1452,
pipe,2621440,4096,10,1279,
pipe,2621440,16384,1,1213,
pipe,2621440,16384,2,1143,
pipe,2621440,16384,3,1153,
pipe,2621440,16384,4,1179,
pipe,2621440,16384,5,1128,
pipe,2621440,16384,6,1215,
pipe,2621440,16384,7,1270,
pipe,2621440,16384,8,1317,
pipe,2621440,16384,9,1199,
pipe,2621440,16384,10,1207,
pipe,2621440,65536,1,1223,
pipe,2621440,65536,2,1160,
pipe,2621440,65536,3,1105,
pipe,2621440,65536,4,1096,
pipe,2621440,65536,5,1185,
pipe,2621440,65536,6,1671,
pipe,2621440,65536,7,1310,
pipe,2621440,65536,8,1114,
pipe,2621440,65536,9,1148,
pipe,2621440,65536,10,1136,
pipe,3145728,4,1,192142,
pipe,3145728,4,2,201020,
pipe,3145728,4,3,202041,
pipe,3145728,4,4,198493,
pipe,3145728,4,5,228553,
pipe,3145728,4,6,247867,
pipe,3145728,4,7,178282,
pipe,3145728,4,8,170060,
pipe,3145728,4,9,187501,
pipe,3145728,4,10,181328,
pipe,3145728,16,1,38329,
pipe,3145728,16,2,38570,
pipe,3145728,16,3,37078,
pipe,3145728,16,4,38697,
pipe,3145728,16,5,46055,
pipe,3145728,16,6,40716,
pipe,3145728,16,7,40680,
pipe,3145728,16,8,58266,
pipe,3145728,16,9,41351,
pipe,3145728,16,10,35637,
pipe,3145728,64,1,8495,
pipe,3145728,64,2,9381,
pipe,3145728,64,3,8627,
pipe,3145728,64,4,8566,
pipe,3145728,64,5,9135,
pipe,3145728,64,6,9190,
pipe,3145728,64,7,8457,
pipe,3145728,64,8,9347,
pipe,3145728,64,9,8866,
pipe,3145728,64,10,9143,
pipe,3145728,256,1,3100,
pipe,3145728,256,2,3437,
pipe,3145728,256,3,2770,
pipe,3145728,256,4,2787,
pipe,3145728,256,5,3322,
pipe,3145728,256,6,3232,
pipe,3145728,256,7,3083,
pipe,3145728,256,8,3097,
pipe,3145728,256,9,2968,
pipe,3145728,256,10,3151,
pipe,3145728,1024,1,2261,
pipe,3145728,1024,2,2293,
pipe,3145728,1024,3,2231,
pipe,3145728,1024,4,2152,
pipe,3145728,1024,5,2243,
pipe,3145728,1024,6,2246,
pipe,3145728,1024,7,2554,
pipe,3145728,1024,8,2346,
pipe,3145728,1024,9,2218,
pipe,3145728,1024,10,2271,
pipe,3145728,4096,1,1278,
pipe,3145728,4096,2,1330,
pipe,3145728,4096,3,1318,
pipe,3145728,4096,4,1307,
pipe,3145728,4096,5,1241,
pipe,3145728,4096,6,1293,
pipe,3145728,4096,7,1325,
pipe,3145728,4096,8,1337,
pipe,3145728,4096,9,1278,
